日付,方法,カテゴリ,カテゴリの内訳,支払元,入金先,品目,メモ,お店,通貨,収入,支出,振替
2021-06-22,payment,食費,食料品,-,-,Kカコウバレイショデンプン500g,,オーケー　西国分寺店,JPY,0,169,0
2021-06-22,payment,食費,食料品,-,-,FメイラクアセロラビタミンC1000ml,,オーケー　西国分寺店,JPY,0,95,0
2021-06-22,payment,食費,食料品,-,-,アサヒミツヤサイダー1500ml,,オーケー　西国分寺店,JPY,0,112,0
2021-06-22,payment,食費,食料品,-,-,アサヒジュウロクチャ2000mlx6,,オーケー　西国分寺店,JPY,0,103,0
2021-06-22,payment,食費,食料品,-,-,グリーンダカラヤサシイムギチャ2L,,オーケー　西国分寺店,JPY,0,103,0
2021-06-19,payment,食費,食料品,-,-,外税,,オーケー　西国分寺店,JPY,0,84,0
2021-06-19,payment,食費,食料品,-,-,割引,,オーケー　西国分寺店,JPY,0,-29,0
2021-06-19,payment,食費,食料品,-,-,コクサンワカドリムネニク1マイ,,オーケー　西国分寺店,JPY,0,428,0
2021-06-19,payment,食費,食料品,-,-,ニッスイイキチクワ,,オーケー　西国分寺店,JPY,0,71,0
2021-06-19,payment,食費,食料品,-,-,(Yケーキドーナツ4コ,,オーケー　西国分寺店,JPY,0,101,0
2021-06-19,payment,食費,食料品,-,-,MOW(モウ)ウジマッチャ140ml,,オーケー　西国分寺店,JPY,0,72,0
2021-06-19,payment,食費,食料品,-,-,MOW(モウ)バニラ140ml,,オーケー　西国分寺店,JPY,0,72,0
2021-06-19,payment,食費,食料品,-,-,モウエチオピアモカコーヒー,,オーケー　西国分寺店,JPY,0,72,0
2021-06-19,payment,食費,食料品,-,-,MOWカンジュクイチゴレンニュウ,,オーケー　西国分寺店,JPY,0,72,0
2021-06-19,payment,食費,食料品,-,-,サイズイロイロオススメタマゴ10コ,,オーケー　西国分寺店,JPY,0,193,0
2021-06-19,payment,食費,食料品,-,-,袋閉じクリップ(アニマル,,ダイソー渋谷マークシティ店,JPY,0,110,0
2021-06-19,payment,食費,食料品,-,-,マグネットタオルリング,,ダイソー渋谷マークシティ店,JPY,0,110,0
2021-06-18,payment,食費,食料品,-,-,外税,,クリエイトＳ・Ｄ府中武蔵台店,JPY,0,47,0
2021-06-18,payment,食費,食料品,-,-,1外10%,,クリエイトＳ・Ｄ府中武蔵台店,JPY,0,17,0
2021-06-18,payment,食費,食料品,-,-,5サンガリフつぷちゅ一温州,,クリエイトＳ・Ｄ府中武蔵台店,JPY,0,176,0
2021-06-18,payment,食費,食料品,-,-,AGFカフェラトリーポー,,クリエイトＳ・Ｄ府中武蔵台店,JPY,0,298,0
2021-06-18,payment,食費,食料品,-,-,八昇製菓ふぞろいどらや,,クリエイトＳ・Ｄ府中武蔵台店,JPY,0,198,0
2021-06-18,payment,食費,食料品,-,-,スイートブール,,クリエイトＳ・Ｄ府中武蔵台店,JPY,0,98,0
2021-06-16,payment,食費,食料品,-,-,外税,,オーケー　西国分寺店,JPY,0,45,0
2021-06-16,payment,食費,食料品,-,-,割引,,オーケー　西国分寺店,JPY,0,-15,0
2021-06-16,payment,食費,食料品,-,-,コクサンワカドリテバサキ,,オーケー　西国分寺店,JPY,0,307,0
2021-06-16,payment,食費,食料品,-,-,タバスコソース60ml,,オーケー　西国分寺店,JPY,0,131,0
2021-06-16,payment,食費,食料品,-,-,Fフィオリータカットトマト400g,,オーケー　西国分寺店,JPY,0,142,0
2021-06-16,payment,水道・光熱,電気料金,-,-,,,loop電気,JPY,0,3122,0
2021-06-15,payment,住まい,家電,-,-,,電気ケトル 1.0L コンパクト ,Amazon,JPY,0,1127,0
2021-06-15,payment,日用雑貨,消耗品,-,-,,グラマラスバタフライ モイストタイプ 12個入　×2,Amazon,JPY,0,824,0
2021-06-15,payment,食費,食料品,-,-,,ペプシ,ジェーソン西国分寺店,JPY,0,139,0
2021-06-14,payment,食費,食料品,-,-,,,西友　国分寺食品館,JPY,0,51,0
2021-06-14,payment,食費,食料品,-,-,バウンシアブーケカL,,西友　国分寺食品館,JPY,0,283,0
2021-06-14,payment,食費,食料品,-,-,KKlイレッ[S,,西友　国分寺食品館,JPY,0,227,0
2021-06-14,payment,食費,食料品,-,-,外税,,オーケー　西国分寺店,JPY,0,63,0
2021-06-14,payment,食費,食料品,-,-,割引,,オーケー　西国分寺店,JPY,0,-21,0
2021-06-14,payment,食費,食料品,-,-,S&Bアラビキコショーフクロ40g,,オーケー　西国分寺店,JPY,0,126,0
2021-06-14,payment,食費,食料品,-,-,ユウキガラスープ100g,,オーケー　西国分寺店,JPY,0,199,0
2021-06-14,payment,食費,食料品,-,-,ヤマキシロダシ500ml,,オーケー　西国分寺店,JPY,0,189,0
2021-06-14,payment,食費,食料品,-,-,カゴメトマトケチャップ500g,,オーケー　西国分寺店,JPY,0,143,0
2021-06-14,payment,食費,食料品,-,-,コンドウギュウニュウ1000ml,,オーケー　西国分寺店,JPY,0,159,0
2021-06-13,payment,食費,食料品,-,-,外税,,オーケー　西国分寺店,JPY,0,134,0
2021-06-13,payment,食費,食料品,-,-,無印他10W税,,オーケー　西国分寺店,JPY,0,18,0
2021-06-13,payment,食費,食料品,-,-,割引,,オーケー　西国分寺店,JPY,0,-46,0
2021-06-13,payment,食費,食料品,-,-,ムライショウカイベーコンスライス,,オーケー　西国分寺店,JPY,0,394,0
2021-06-13,payment,食費,食料品,-,-,コクサンワカドリムネニク,,オーケー　西国分寺店,JPY,0,343,0
2021-06-13,payment,食費,食料品,-,-,割引,,オーケー　西国分寺店,JPY,0,-6,0
2021-06-13,payment,食費,食料品,-,-,コクウマジュクウマカラキムチ,,オーケー　西国分寺店,JPY,0,203,0
2021-06-13,payment,食費,食料品,-,-,割引,,オーケー　西国分寺店,JPY,0,-1,0
2021-06-13,payment,食費,食料品,-,-,コウショウキヌトウフ300g,,オーケー　西国分寺店,JPY,0,36,0
2021-06-13,payment,食費,食料品,-,-,ニッスイイキチクワ,,オーケー　西国分寺店,JPY,0,71,0
2021-06-13,payment,食費,食料品,-,-,イセマイニチノタマゴシロ10コ,,オーケー　西国分寺店,JPY,0,193,0
2021-06-13,payment,食費,食料品,-,-,アジノモトキャノーラ1350g,,オーケー　西国分寺店,JPY,0,267,0
2021-06-13,payment,食費,食料品,-,-,ニッポンプレミアムパイナップル,,オーケー　西国分寺店,JPY,0,89,0
2021-06-13,payment,食費,食料品,-,-,ホロヨイナツライチ350ml,,オーケー　西国分寺店,JPY,0,91,0
2021-06-13,payment,食費,食料品,-,-,グリーンダカラヤサシイムギチャ2L,,オーケー　西国分寺店,JPY,0,103,0
2021-06-13,payment,食費,食料品,-,-,(パスコチョウジュクマフィン4コ,,オーケー　西国分寺店,JPY,0,122,0
2021-06-12,payment,食費,食料品,-,-,,"レモンサワー　99
ジーマ　アップル　99
天然水　×2  98
レモンスカッシュ　119
外税　36",ジェーソン西国分寺店,JPY,0,451,0
2021-06-07,payment,食費,食料品,-,-,外税,,オーケー　西国分寺店,JPY,0,49,0
2021-06-07,payment,食費,食料品,-,-,割引,,オーケー　西国分寺店,JPY,0,-16,0
2021-06-07,payment,食費,食料品,-,-,ナガネギ,,オーケー　西国分寺店,JPY,0,89,0
2021-06-07,payment,食費,食料品,-,-,テーブルマークイナニワフウウドン5,,オーケー　西国分寺店,JPY,0,169,0
2021-06-07,payment,食費,食料品,-,-,コンドウギュウニュウ1000ml,,オーケー　西国分寺店,JPY,0,159,0
2021-06-07,payment,食費,食料品,-,-,サンジルシショウユ1.0L,,オーケー　西国分寺店,JPY,0,119,0
2021-06-07,payment,食費,食料品,-,-,アサヒジュウロクチャ2000mlx6,,オーケー　西国分寺店,JPY,0,103,0
2021-06-06,payment,食費,食料品,-,-,外税,,コープ国分寺内藤店,JPY,0,23,0
2021-06-06,payment,食費,食料品,-,-,たまねぎ(大袋),,コープ国分寺内藤店,JPY,0,295,0
2021-06-05,payment,食費,食料品,-,-,外税,,株式会社和光　府中店,JPY,0,64,0
2021-06-05,payment,食費,食料品,-,-,若鶏モモ肉プラジル産,,株式会社和光　府中店,JPY,0,451,0
2021-06-05,payment,食費,食料品,-,-,牛豚挽肉,,株式会社和光　府中店,JPY,0,180,0
2021-06-05,payment,食費,食料品,-,-,牛豚挽肉,,株式会社和光　府中店,JPY,0,172,0
2021-06-05,payment,食費,食料品,-,-,外税,,業務スーパー　リカーキング府中本宿店,JPY,0,173,0
2021-06-05,payment,食費,食料品,-,-,1食焼きそば,,業務スーパー　リカーキング府中本宿店,JPY,0,114,0
2021-06-05,payment,食費,食料品,-,-,ひかり味噌おいしさ,,業務スーパー　リカーキング府中本宿店,JPY,0,225,0
2021-06-05,payment,食費,食料品,-,-,ミートボール,,業務スーパー　リカーキング府中本宿店,JPY,0,298,0
2021-06-05,payment,食費,食料品,-,-,むき枝豆,,業務スーパー　リカーキング府中本宿店,JPY,0,178,0
2021-06-05,payment,食費,食料品,-,-,メンチカツ,,業務スーパー　リカーキング府中本宿店,JPY,0,258,0
2021-06-05,payment,食費,食料品,-,-,ほうれん草,,業務スーパー　リカーキング府中本宿店,JPY,0,158,0
2021-06-05,payment,食費,食料品,-,-,ハッシュブラウン,,業務スーパー　リカーキング府中本宿店,JPY,0,168,0
2021-06-05,payment,食費,食料品,-,-,茶そば,,業務スーパー　リカーキング府中本宿店,JPY,0,97,0
2021-06-05,payment,食費,食料品,-,-,火乃国片栗粉,,業務スーパー　リカーキング府中本宿店,JPY,0,88,0
2021-06-05,payment,食費,食料品,-,-,スパゲッティ1.6mm,,業務スーパー　リカーキング府中本宿店,JPY,0,158,0
2021-06-05,payment,食費,食料品,-,-,鶏丸ごとがらスープ,,業務スーパー　リカーキング府中本宿店,JPY,0,85,0
2021-06-05,payment,食費,食料品,-,-,コンソメ,,業務スーパー　リカーキング府中本宿店,JPY,0,337,0
2021-06-04,payment,通信,インターネット関連費,-,-,,,nuro光,JPY,0,3522,0
2021-06-04,payment,食費,食料品,-,-,外税,,ジェーソン西国分寺店,JPY,0,81,0
2021-06-04,payment,食費,食料品,-,-,メルティーキッス|ロケルモンブラン,,ジェーソン西国分寺店,JPY,0,149,0
2021-06-04,payment,食費,食料品,-,-,ヤワモチアイスツブアンミルクカップ,,ジェーソン西国分寺店,JPY,0,69,0
2021-06-04,payment,食費,食料品,-,-,ミツヤフルーツプラム,,ジェーソン西国分寺店,JPY,0,49,0
2021-06-04,payment,食費,食料品,-,-,オイスターノース,,ジェーソン西国分寺店,JPY,0,178,0
2021-06-04,payment,食費,食料品,-,-,アーモンド'ミルククリアテイス|,,ジェーソン西国分寺店,JPY,0,39,0
2021-06-04,payment,食費,食料品,-,-,ド|ールマカロンクッキー,,ジェーソン西国分寺店,JPY,0,199,0
2021-06-04,payment,食費,食料品,-,-,テンネンスイピュアノモ』,,ジェーソン西国分寺店,JPY,0,98,0
2021-06-04,payment,食費,食料品,-,-,ジーマパンクレモネード'゛330m,,ジェーソン西国分寺店,JPY,0,99,0
2021-06-04,payment,食費,食料品,-,-,ジーマスイー|アップルホワイ[3,,ジェーソン西国分寺店,JPY,0,99,0
2021-06-01,payment,食費,食料品,-,-,外税,,オーケー　西国分寺店,JPY,0,57,0
2021-06-01,payment,食費,食料品,-,-,割引,,オーケー　西国分寺店,JPY,0,-19,0
2021-06-01,payment,食費,食料品,-,-,スジャータテイシボウホイップ200,,オーケー　西国分寺店,JPY,0,100,0
2021-06-01,payment,食費,食料品,-,-,コクサンワカドリムネニク1マイ,,オーケー　西国分寺店,JPY,0,442,0
2021-06-01,payment,食費,食料品,-,-,サイズイロイロオススメタマゴ10コ,,オーケー　西国分寺店,JPY,0,193,0
2021-05-31,payment,食費,食料品,-,-,外税,,オーケー　西国分寺店,JPY,0,31,0
2021-05-31,payment,食費,食料品,-,-,割引,,オーケー　西国分寺店,JPY,0,-11,0
2021-05-31,payment,食費,食料品,-,-,フレンティトロケルミルクカフェオレ30P,,オーケー　西国分寺店,JPY,0,399,0
2021-05-31,payment,食費,食料品,-,-,不明,,オーケー　西国分寺店,JPY,0,1083,0
2021-05-31,payment,食費,食料品,-,-,外税,,オーケー　西国分寺店,JPY,0,84,0
2021-05-31,payment,食費,食料品,-,-,割引,,オーケー　西国分寺店,JPY,0,-28,0
2021-05-31,payment,食費,食料品,-,-,割引,,オーケー　西国分寺店,JPY,0,-1083,0
2021-05-31,payment,食費,食料品,-,-,割引,,オーケー　西国分寺店,JPY,0,-26,0
2021-05-31,payment,食費,食料品,-,-,コクサンブタカタニクゴクウスギリ,,オーケー　西国分寺店,JPY,0,537,0
2021-05-31,payment,食費,食料品,-,-,シンジャガイモニシユタカ,,オーケー　西国分寺店,JPY,0,234,0
2021-05-31,payment,食費,食料品,-,-,CJヘチャンドルゴールドコチ200,,オーケー　西国分寺店,JPY,0,169,0
2021-05-31,payment,食費,食料品,-,-,テーブルマークサヌキウドン5ショク,,オーケー　西国分寺店,JPY,0,169,0
2021-05-30,payment,日用雑貨,消耗品,-,-,割引,,サンドラッグ　国立店,JPY,0,-25,0
2021-05-30,payment,日用雑貨,消耗品,-,-,TCCNEXWH7ップル,,サンドラッグ　国立店,JPY,0,250,0
2021-05-30,payment,日用雑貨,消耗品,-,-,割引,,サンドラッグ　国立店,JPY,0,-19,0
2021-05-30,payment,日用雑貨,消耗品,-,-,システマ毛護コンバクト,,サンドラッグ　国立店,JPY,0,184,0
2021-05-30,payment,日用雑貨,消耗品,-,-,割引,,サンドラッグ　国立店,JPY,0,-19,0
2021-05-30,payment,日用雑貨,消耗品,-,-,システマハプラシC3列,,サンドラッグ　国立店,JPY,0,184,0
2021-05-30,payment,日用雑貨,消耗品,-,-,外税,,西友　国立店,JPY,0,11,0
2021-05-30,payment,日用雑貨,消耗品,-,-,アダワイシボリ,,西友　国立店,JPY,0,145,0
2021-05-28,payment,食費,食料品,-,-,外税,,ジェーソン西国分寺店,JPY,0,68,0
2021-05-28,payment,食費,食料品,-,-,|〕69,,ジェーソン西国分寺店,JPY,0,138,0
2021-05-28,payment,食費,食料品,-,-,ゾウリョウカンフィッシュ&チップス,,ジェーソン西国分寺店,JPY,0,139,0
2021-05-28,payment,食費,食料品,-,-,キーバヨーグリティエナジー,,ジェーソン西国分寺店,JPY,0,99,0
2021-05-28,payment,食費,食料品,-,-,ソウカイレモンスカッシュ,,ジェーソン西国分寺店,JPY,0,119,0
2021-05-28,payment,食費,食料品,-,-,ジーマパンクレモネード'゛330m,,ジェーソン西国分寺店,JPY,0,198,0
2021-05-28,payment,食費,食料品,-,-,ネクターサワーヒ・―チ,,ジェーソン西国分寺店,JPY,0,99,0
2021-05-27,payment,食費,食料品,-,-,不明,,オーケー　西国分寺店,JPY,0,211,0
2021-05-27,payment,食費,食料品,-,-,外税,,オーケー　西国分寺店,JPY,0,20,0
2021-05-27,payment,食費,食料品,-,-,Fニラ帽,,オーケー　西国分寺店,JPY,0,8,0
2021-05-27,payment,食費,食料品,-,-,FH'旧イナニワフカド妬,,オーケー　西国分寺店,JPY,0,18,0
2021-05-27,payment,食費,食料品,-,-,雷驕月27日(木)18:藺瞳,,オーケー　西国分寺店,JPY,0,14,0
2021-05-26,payment,食費,食料品,-,-,外税,,東武ストア　西国分寺マイン,JPY,0,7,0
2021-05-26,payment,食費,食料品,-,-,長ねぎ,,東武ストア　西国分寺マイン,JPY,0,98,0
2021-05-25,payment,食費,食料品,-,-,不明,,オーケー　西国分寺店,JPY,0,64,0
2021-05-25,payment,食費,食料品,-,-,割引,,オーケー　西国分寺店,JPY,0,-21,0
2021-05-25,payment,食費,食料品,-,-,Fコ傳ンブタヒキニ効イKtうョウ,,オーケー　西国分寺店,JPY,0,263,0
2021-05-25,payment,食費,食料品,-,-,F%rズイ04瞳スM抑ゴ10コ,,オーケー　西国分寺店,JPY,0,193,0
2021-05-25,payment,食費,食料品,-,-,割引,,オーケー　西国分寺店,JPY,0,-2,0
2021-05-25,payment,食費,食料品,-,-,FスジHマ劫ラト1L,,オーケー　西国分寺店,JPY,0,91,0
2021-05-25,payment,食費,食料品,-,-,Fコンドウギュウニュウ朧■1,,オーケー　西国分寺店,JPY,0,159,0
2021-05-25,payment,食費,食料品,-,-,Fジwl'ンコーラゼロ1.5L,,オーケー　西国分寺店,JPY,0,119,0
2021-05-24,payment,日用雑貨,消耗品,-,-,外税,,ジェーソン西国分寺店,JPY,0,15,0
2021-05-24,payment,日用雑貨,消耗品,-,-,テンネンスイピュアノモリ,49  ×4,ジェーソン西国分寺店,JPY,0,196,0
2021-05-23,payment,日用雑貨,消耗品,-,-,外税,,１００円ショップセリア　ビックカメラ立川店,JPY,0,40,0
2021-05-23,payment,日用雑貨,消耗品,-,-,すべりにくいハンガー2PBL,,１００円ショップセリア　ビックカメラ立川店,JPY,0,100,0
2021-05-23,payment,日用雑貨,消耗品,-,-,スラックス&スカートピンチハンガー3P,,１００円ショップセリア　ビックカメラ立川店,JPY,0,200,0
2021-05-23,payment,日用雑貨,消耗品,-,-,マイクロファイバー吸水マット幾何学,,１００円ショップセリア　ビックカメラ立川店,JPY,0,100,0
2021-05-23,payment,日用雑貨,消耗品,-,-,taウスイマットテンダーコンパクトLGY,,,JPY,0,199,0
2021-05-23,payment,日用雑貨,消耗品,-,-,不明,,IKEA立川,JPY,0,-22852,0
2021-05-23,payment,日用雑貨,消耗品,-,-,闇A99,,IKEA立川,JPY,0,0,0
2021-05-23,payment,日用雑貨,消耗品,-,-,商品名,,IKEA立川,JPY,0,23250,0
2021-05-23,payment,日用雑貨,消耗品,-,-,エSTAD299,,IKEA立川,JPY,0,0,0
2021-05-20,payment,食費,食料品,-,-,不明,,クリエイトＳ・Ｄ府中武蔵台店,JPY,0,140,0
2021-05-20,payment,食費,食料品,-,-,外税,,クリエイトＳ・Ｄ府中武蔵台店,JPY,0,55,0
2021-05-20,payment,食費,食料品,-,-,外1ON,,クリエイトＳ・Ｄ府中武蔵台店,JPY,0,9,0
2021-05-20,payment,食費,食料品,-,-,・外8駕,,クリエイトＳ・Ｄ府中武蔵台店,JPY,0,46,0
